CustomerID,Recency,Frequency,Monetary,Customer_Segment
17948.0,147,1,358.56,Regular
16823.0,227,1,358.38,Lost (One-Time Buyer)
13228.0,81,1,358.0,Regular
13976.0,206,1,357.98,Lost (One-Time Buyer)
16274.0,373,1,357.95,Lost (One-Time Buyer)
17025.0,60,3,357.77,Regular
16971.0,38,1,357.21,Regular
18040.0,19,2,357.2,Regular
13453.0,165,2,356.98,Regular
14500.0,88,3,356.85,Regular
15713.0,143,2,356.7,Regular
15247.0,122,1,356.0,Regular
14537.0,57,1,355.56,Regular
15840.0,58,2,355.56,Regular
12617.0,29,1,355.53,New Customer
17742.0,113,2,355.11,Regular
13642.0,215,1,354.8,Lost (One-Time Buyer)
17222.0,65,1,354.15,Regular
12888.0,214,2,354.12,Regular
12845.0,267,4,354.09,At Risk (Previous Frequent Buyer)
15870.0,32,1,354.09,Regular
12715.0,106,1,353.86,Regular
17252.0,116,2,353.86,Regular
13173.0,4,2,353.65,Regular
13210.0,93,1,353.48,Regular
13343.0,177,1,353.43,Regular
14804.0,8,1,353.27,New Customer
17976.0,372,1,353.19,Lost (One-Time Buyer)
15678.0,52,1,352.7,Regular
18112.0,12,2,352.69,Regular
15334.0,156,3,351.67,At Risk (Previous Frequent Buyer)
12566.0,86,1,351.65,Regular
15789.0,358,1,351.3,Lost (One-Time Buyer)
13923.0,53,1,351.13,Regular
15900.0,23,1,351.11,New Customer
13332.0,14,1,350.9,New Customer
13740.0,240,1,350.75,Lost (One-Time Buyer)
17835.0,2,3,350.64,Regular
17795.0,179,2,350.39,Regular
13108.0,372,1,350.06,Lost (One-Time Buyer)
12532.0,30,1,349.83,Regular
13670.0,75,1,349.7,Regular
13887.0,204,1,349.55,Lost (One-Time Buyer)
18250.0,310,1,349.27,Lost (One-Time Buyer)
15405.0,189,1,349.1,Regular
13927.0,74,1,348.99,Regular
13790.0,4,1,348.8,New Customer
18127.0,19,3,348.73,Regular
12527.0,81,3,348.71,Regular
15579.0,68,2,348.6,Regular
16159.0,281,1,348.2,Lost (One-Time Buyer)
13052.0,212,1,348.15,Lost (One-Time Buyer)
14379.0,44,2,348.1,Regular
13497.0,282,2,348.05,Regular
17668.0,1,2,347.75,Regular
13062.0,191,1,346.98,Regular
13649.0,256,2,346.6,Regular
16423.0,24,1,346.12,New Customer
13091.0,28,1,345.82,New Customer
15781.0,25,3,345.46,Regular
17123.0,161,1,345.3,Regular
13774.0,81,1,345.0,Regular
14633.0,266,1,344.9,Lost (One-Time Buyer)
16978.0,77,1,344.33,Regular
17569.0,332,1,344.14,Lost (One-Time Buyer)
13068.0,10,2,344.0,Regular
15047.0,269,1,343.62,Lost (One-Time Buyer)
15520.0,1,1,343.5,New Customer
18081.0,36,3,343.45,Regular
15880.0,369,1,343.28,Lost (One-Time Buyer)
12875.0,143,2,343.23,Regular
17201.0,53,1,342.63,Regular
16851.0,4,3,342.45,Regular
16826.0,51,1,341.7,Regular
13347.0,70,1,341.36,Regular
17917.0,45,3,341.28,Regular
14491.0,175,2,340.93,Regular
12519.0,63,1,340.84,Regular
15115.0,18,1,340.11,New Customer
13737.0,200,1,339.6,Lost (One-Time Buyer)
17045.0,113,3,339.44,Regular
16545.0,164,1,339.3,Regular
17697.0,236,1,338.95,Lost (One-Time Buyer)
17839.0,42,1,338.8,Regular
16183.0,67,1,338.71,Regular
15652.0,91,1,337.74,Regular
15942.0,133,1,337.44,Regular
13930.0,57,2,337.34,Regular
17973.0,51,1,337.04,Regular
16105.0,248,1,336.96,Lost (One-Time Buyer)
17914.0,3,1,336.43,New Customer
15619.0,10,1,336.4,New Customer
17384.0,19,2,336.4,Regular
14954.0,12,1,336.17,New Customer
18078.0,217,2,336.13,Regular
15921.0,172,1,336.03,Regular
18276.0,43,1,335.86,Regular
14196.0,106,1,335.52,Regular
16063.0,260,1,335.32,Lost (One-Time Buyer)
17221.0,7,2,335.13,Regular
12489.0,336,1,334.93,Lost (One-Time Buyer)
14988.0,211,1,334.54,Lost (One-Time Buyer)
15466.0,85,1,334.53,Regular
12350.0,310,1,334.4,Lost (One-Time Buyer)
15918.0,190,2,334.23,Regular
14264.0,154,2,333.97,Regular
13216.0,267,1,333.74,Lost (One-Time Buyer)
13727.0,28,2,333.48,Regular
16625.0,274,1,333.08,Lost (One-Time Buyer)
14902.0,25,1,332.66,New Customer
13904.0,37,2,332.64,Regular
16850.0,333,1,332.41,Lost (One-Time Buyer)
16803.0,65,1,332.3,Regular
16177.0,50,1,331.95,Regular
16030.0,309,1,331.24,Lost (One-Time Buyer)
15210.0,225,1,331.18,Lost (One-Time Buyer)
12891.0,185,3,331.0,At Risk (Previous Frequent Buyer)
16478.0,25,3,331.0,Regular
17862.0,323,1,330.9,Lost (One-Time Buyer)
15714.0,11,2,330.88,Regular
13706.0,302,1,330.79,Lost (One-Time Buyer)
14517.0,33,2,330.45,Regular
15130.0,169,1,330.11,Regular
16593.0,50,3,330.03,Regular
12953.0,9,1,329.85,New Customer
14716.0,43,2,329.68,Regular
17866.0,142,1,329.65,Regular
17615.0,130,3,329.6,Regular
13239.0,261,1,329.56,Lost (One-Time Buyer)
17154.0,75,1,329.34,Regular
15153.0,31,1,329.25,Regular
14012.0,277,1,328.8,Lost (One-Time Buyer)
16855.0,23,2,328.4,Regular
15213.0,318,2,328.35,Regular
14747.0,249,1,328.2,Lost (One-Time Buyer)
14206.0,239,1,328.16,Lost (One-Time Buyer)
16318.0,35,1,328.15,Regular
15314.0,199,1,327.97,Regular
14024.0,121,2,327.7,Regular
16366.0,18,1,327.3,New Customer
14870.0,261,1,327.25,Lost (One-Time Buyer)
16322.0,1,2,326.75,Regular
14987.0,15,2,326.4,Regular
17715.0,200,1,326.4,Lost (One-Time Buyer)
16071.0,44,1,326.24,Regular
15363.0,372,1,326.0,Lost (One-Time Buyer)
12844.0,29,2,325.96,Regular
16830.0,38,1,325.91,Regular
14850.0,311,1,325.75,Lost (One-Time Buyer)
15944.0,276,1,325.1,Lost (One-Time Buyer)
12790.0,192,1,324.92,Regular
13801.0,66,1,324.8,Regular
15597.0,35,1,324.57,Regular
16685.0,61,2,324.24,Regular
18261.0,43,2,324.24,Regular
14555.0,57,2,324.14,Regular
15675.0,81,3,323.69,Regular
17793.0,25,1,323.04,New Customer
16739.0,176,1,323.0,Regular
13955.0,154,2,322.96,Regular
16627.0,79,1,322.8,Regular
16342.0,75,4,322.41,Regular
14424.0,17,1,322.08,New Customer
15224.0,358,2,322.08,Regular
14484.0,50,1,321.92,Regular
14823.0,180,3,321.43,At Risk (Previous Frequent Buyer)
15236.0,298,1,321.05,Lost (One-Time Buyer)
18117.0,25,1,320.72,New Customer
16096.0,264,1,320.62,Lost (One-Time Buyer)
14622.0,184,1,320.58,Regular
13986.0,17,1,320.46,New Customer
16674.0,54,2,319.61,Regular
15107.0,311,6,319.5,At Risk (Previous Frequent Buyer)
16967.0,189,1,319.02,Regular
17157.0,7,2,319.0,Regular
17229.0,96,2,318.76,Regular
17248.0,120,1,318.65,Regular
14703.0,14,1,318.17,New Customer
12648.0,154,1,318.05,Regular
18066.0,75,1,318.0,Regular
17172.0,78,1,317.76,Regular
17267.0,127,2,317.62,Regular
15101.0,8,2,317.53,Regular
16386.0,28,2,317.2,Regular
15257.0,283,1,317.15,Lost (One-Time Buyer)
15385.0,40,1,316.88,Regular
15243.0,74,1,316.68,Regular
16761.0,96,1,316.62,Regular
15204.0,357,1,316.58,Lost (One-Time Buyer)
17458.0,15,1,316.5,New Customer
13494.0,311,1,316.26,Lost (One-Time Buyer)
14479.0,253,2,316.25,Regular
16473.0,164,3,316.11,At Risk (Previous Frequent Buyer)
12614.0,277,1,315.6,Lost (One-Time Buyer)
15766.0,64,1,315.06,Regular
16091.0,154,2,315.06,Regular
17237.0,11,2,314.69,Regular
16193.0,236,1,314.45,Lost (One-Time Buyer)
12650.0,3,1,314.44,New Customer
16227.0,225,1,314.22,Lost (One-Time Buyer)
15970.0,303,1,314.1,Lost (One-Time Buyer)
13484.0,241,1,313.8,Lost (One-Time Buyer)
16582.0,113,1,313.62,Regular
14729.0,373,1,313.49,Lost (One-Time Buyer)
13845.0,64,1,312.98,Regular
15318.0,3,1,312.62,New Customer
12834.0,282,1,312.38,Lost (One-Time Buyer)
17362.0,239,2,312.23,Regular
17070.0,114,1,312.14,Regular
12785.0,364,1,311.95,Lost (One-Time Buyer)
16450.0,149,1,311.92,Regular
14142.0,373,1,311.81,Lost (One-Time Buyer)
15326.0,333,1,311.71,Lost (One-Time Buyer)
14951.0,79,1,311.69,Regular
14327.0,163,1,311.65,Regular
12852.0,294,1,311.55,Lost (One-Time Buyer)
13990.0,213,1,311.3,Lost (One-Time Buyer)
17854.0,185,2,311.26,Regular
16781.0,372,1,311.25,Lost (One-Time Buyer)
13897.0,50,1,311.16,Regular
17912.0,310,5,311.01,At Risk (Previous Frequent Buyer)
17266.0,2,3,310.64,Regular
15185.0,70,1,310.62,Regular
15308.0,274,1,310.47,Lost (One-Time Buyer)
14311.0,242,1,310.26,Lost (One-Time Buyer)
14924.0,245,1,310.05,Lost (One-Time Buyer)
15661.0,317,2,309.8,Regular
15699.0,17,1,309.65,New Customer
16810.0,192,1,309.54,Regular
14339.0,242,1,309.52,Lost (One-Time Buyer)
14847.0,148,1,309.4,Regular
17604.0,217,2,309.36,Regular
12884.0,88,1,309.05,Regular
13787.0,75,2,309.04,Regular
15010.0,35,1,308.94,Regular
16956.0,17,1,308.74,New Customer
13699.0,155,1,308.58,Regular
17510.0,24,1,308.48,New Customer
13369.0,365,1,308.28,Lost (One-Time Buyer)
13466.0,184,1,307.9,Regular
15973.0,366,1,307.82,Lost (One-Time Buyer)
16123.0,51,1,307.78,Regular
13529.0,78,2,307.76,Regular
13395.0,185,1,307.72,Regular
13060.0,253,1,307.53,Lost (One-Time Buyer)
14915.0,91,2,307.48,Regular
17120.0,233,1,307.46,Lost (One-Time Buyer)
13932.0,294,1,307.4,Lost (One-Time Buyer)
13142.0,19,1,307.09,New Customer
17334.0,302,2,307.02,Regular
15087.0,281,1,306.94,Lost (One-Time Buyer)
17551.0,359,1,306.84,Lost (One-Time Buyer)
13762.0,218,1,306.72,Lost (One-Time Buyer)
16668.0,15,6,306.72,Regular
13718.0,246,2,306.55,Regular
18059.0,23,3,306.46,Regular
15659.0,43,1,306.45,Regular
17176.0,201,1,306.13,Lost (One-Time Buyer)
13863.0,247,1,305.78,Lost (One-Time Buyer)
15219.0,176,1,305.75,Regular
16796.0,89,1,305.62,Regular
16181.0,73,1,305.54,Regular
13045.0,99,1,305.28,Regular
18220.0,226,1,305.28,Lost (One-Time Buyer)
12623.0,276,1,305.1,Lost (One-Time Buyer)
13667.0,149,1,305.02,Regular
17941.0,130,1,304.56,Regular
15163.0,18,2,304.47,Regular
16217.0,235,2,304.25,Regular
18185.0,249,1,304.25,Lost (One-Time Buyer)
17732.0,372,1,303.97,Lost (One-Time Buyer)
16400.0,94,1,303.93,Regular
13083.0,4,2,303.75,Regular
17433.0,88,1,303.16,Regular
15060.0,8,4,303.09,Regular
16425.0,302,1,302.7,Lost (One-Time Buyer)
14248.0,318,1,302.58,Lost (One-Time Buyer)
18165.0,177,1,302.46,Regular
16104.0,61,1,302.36,Regular
16292.0,121,1,302.25,Regular
17506.0,75,1,302.2,Regular
15054.0,12,2,302.1,Regular
17094.0,322,1,302.0,Lost (One-Time Buyer)
16297.0,268,1,301.9,Lost (One-Time Buyer)
16715.0,78,1,301.72,Regular
15667.0,39,1,301.32,Regular
15148.0,10,1,301.29,New Customer
15623.0,141,1,301.03,Regular
13479.0,200,2,300.95,Regular
17978.0,365,1,300.92,Lost (One-Time Buyer)
16430.0,57,1,300.85,Regular
16479.0,10,2,300.83,Regular
14762.0,263,1,300.52,Lost (One-Time Buyer)
13304.0,351,1,300.42,Lost (One-Time Buyer)
15254.0,127,1,300.36,Regular
13745.0,162,1,300.04,Regular
18053.0,70,1,300.02,Regular
16402.0,264,2,299.6,Regular
18215.0,89,1,299.34,Regular
17124.0,185,1,298.89,Regular
15609.0,184,1,298.48,Regular
17255.0,40,2,298.41,Regular
17824.0,51,1,298.4,Regular
17678.0,263,1,298.11,Lost (One-Time Buyer)
12881.0,275,1,298.0,Lost (One-Time Buyer)
15857.0,18,1,297.0,New Customer
13708.0,271,1,296.88,Lost (One-Time Buyer)
14985.0,198,2,296.75,Regular
17531.0,190,1,296.7,Regular
13441.0,91,1,296.64,Regular
15154.0,75,1,296.42,Regular
13751.0,288,1,296.25,Lost (One-Time Buyer)
13504.0,64,1,295.93,Regular
16998.0,149,4,295.0,Regular
13573.0,50,2,294.4,Regular
15732.0,212,2,294.12,Regular
17163.0,21,2,293.1,Regular
12829.0,336,2,293.0,Regular
15545.0,54,2,292.72,Regular
16721.0,262,1,292.47,Lost (One-Time Buyer)
13259.0,61,1,292.32,Regular
13502.0,16,3,292.0,Regular
13449.0,23,1,291.88,New Customer
13544.0,39,2,291.41,Regular
14656.0,169,2,291.05,Regular
14947.0,72,2,290.82,Regular
16648.0,42,1,290.66,Regular
15279.0,354,1,290.51,Lost (One-Time Buyer)
17691.0,358,2,290.4,Regular
16526.0,171,1,290.36,Regular
17081.0,25,2,290.16,Regular
14784.0,26,2,289.99,Regular
17464.0,158,1,289.96,Regular
14953.0,25,1,289.82,New Customer
16897.0,299,2,289.78,Regular
14162.0,173,2,289.36,Regular
16125.0,367,1,289.35,Lost (One-Time Buyer)
14549.0,311,1,289.24,Lost (One-Time Buyer)
17501.0,220,2,288.6,Regular
16808.0,99,2,288.42,Regular
15396.0,112,1,288.18,Regular
17977.0,29,1,288.14,New Customer
17080.0,22,2,287.62,Regular
17760.0,21,2,287.59,Regular
16432.0,64,1,287.4,Regular
13760.0,54,2,286.79,Regular
16555.0,35,2,285.89,Regular
14660.0,86,2,285.74,Regular
17636.0,19,1,285.56,New Customer
16429.0,106,1,284.55,Regular
18190.0,192,2,284.46,Regular
13121.0,269,1,283.73,Lost (One-Time Buyer)
13439.0,255,1,283.71,Lost (One-Time Buyer)
12703.0,71,1,283.55,Regular
17783.0,72,2,283.47,Regular
17251.0,362,1,283.28,Lost (One-Time Buyer)
18270.0,38,2,283.15,Regular
17694.0,141,1,283.12,Regular
14350.0,274,1,282.93,Lost (One-Time Buyer)
13754.0,151,2,282.6,Regular
13177.0,64,1,282.45,Regular
17247.0,15,1,282.19,New Customer
16557.0,24,2,281.85,Regular
17403.0,36,1,281.62,Regular
16848.0,52,1,281.42,Regular
14242.0,234,2,280.55,Regular
13606.0,29,3,280.54,Regular
16149.0,4,2,280.52,Regular
14975.0,57,1,279.94,Regular
15556.0,24,1,279.77,New Customer
14480.0,11,1,279.05,New Customer
17786.0,85,2,278.74,Regular
14764.0,46,1,278.3,Regular
14908.0,74,1,277.8,Regular
17968.0,373,1,277.35,Lost (One-Time Buyer)
13803.0,255,1,277.07,Lost (One-Time Buyer)
15355.0,29,2,277.05,Regular
16883.0,187,2,276.73,Regular
13272.0,31,2,276.56,Regular
14508.0,22,2,276.42,Regular
12750.0,128,1,275.88,Regular
14512.0,187,2,275.28,Regular
16313.0,3,2,274.15,Regular
16727.0,364,1,272.82,Lost (One-Time Buyer)
17254.0,4,2,272.44,Regular
17498.0,75,1,272.22,Regular
14819.0,64,2,272.07,Regular
13917.0,49,2,272.04,Regular
14816.0,197,1,271.85,Regular
13058.0,24,3,271.4,Regular
13837.0,211,2,271.24,Regular
17767.0,15,1,271.2,New Customer
17496.0,358,1,271.05,Lost (One-Time Buyer)
18108.0,254,1,271.0,Lost (One-Time Buyer)
17011.0,30,1,270.9,Regular
15774.0,68,1,270.8,Regular
13533.0,182,3,270.79,At Risk (Previous Frequent Buyer)
14520.0,1,2,270.6,Regular
13242.0,112,3,270.4,Regular
12558.0,7,1,269.96,New Customer
14727.0,274,1,268.58,Lost (One-Time Buyer)
15408.0,264,1,267.18,Lost (One-Time Buyer)
17550.0,197,3,267.16,At Risk (Previous Frequent Buyer)
15320.0,44,1,267.13,Regular
17708.0,187,2,267.08,Regular
15517.0,233,1,267.03,Lost (One-Time Buyer)
16451.0,87,1,266.97,Regular
14863.0,29,1,266.76,New Customer
15119.0,245,1,266.4,Lost (One-Time Buyer)
12962.0,7,2,266.39,Regular
15019.0,266,1,266.0,Lost (One-Time Buyer)
14068.0,320,1,265.85,Lost (One-Time Buyer)
17430.0,32,2,265.76,Regular
14423.0,218,1,265.2,Lost (One-Time Buyer)
13973.0,287,1,264.7,Lost (One-Time Buyer)
15912.0,178,2,264.62,Regular
14452.0,10,2,264.44,Regular
15894.0,253,2,263.55,Regular
12492.0,63,2,263.21,Regular
16936.0,25,1,262.68,New Customer
17194.0,273,2,262.62,Regular
16413.0,56,1,262.2,Regular
17385.0,14,1,261.11,New Customer
13189.0,18,2,260.68,Regular
14053.0,124,2,260.25,Regular
15014.0,43,2,260.17,Regular
15143.0,225,1,259.45,Lost (One-Time Buyer)
17125.0,50,1,259.35,Regular
13127.0,77,1,259.17,Regular
16447.0,135,1,259.01,Regular
15577.0,151,3,258.88,At Risk (Previous Frequent Buyer)
13277.0,15,4,258.4,Regular
13227.0,201,1,257.7,Lost (One-Time Buyer)
14375.0,185,1,257.68,Regular
18009.0,235,1,257.34,Lost (One-Time Buyer)
13626.0,252,1,257.23,Lost (One-Time Buyer)
16048.0,373,2,256.44,Regular
12430.0,43,1,256.4,Regular
13806.0,63,1,256.38,Regular
17896.0,23,1,256.32,New Customer
14761.0,58,2,255.9,Regular
15277.0,46,1,255.9,Regular
14881.0,19,1,255.4,New Customer
16226.0,203,3,255.12,At Risk (Previous Frequent Buyer)
15261.0,135,1,254.82,Regular
12604.0,79,2,254.18,Regular
14765.0,29,3,254.11,Regular
15689.0,119,2,254.1,Regular
12797.0,365,1,254.03,Lost (One-Time Buyer)
15759.0,218,3,253.04,At Risk (Previous Frequent Buyer)
17860.0,368,1,252.8,Lost (One-Time Buyer)
15035.0,89,1,252.73,Regular
13404.0,1,2,252.49,Regular
15346.0,332,1,252.42,Lost (One-Time Buyer)
13645.0,120,1,252.1,Regular
13711.0,218,2,252.06,Regular
16330.0,17,3,251.91,Regular
16836.0,39,2,251.87,Regular
17155.0,17,2,251.7,Regular
16976.0,267,1,251.52,Lost (One-Time Buyer)
16024.0,12,1,251.24,New Customer
13512.0,260,1,251.21,Lost (One-Time Buyer)
14501.0,183,2,251.21,Regular
13207.0,15,2,250.26,Regular
16596.0,15,2,250.15,Regular
17303.0,361,1,250.04,Lost (One-Time Buyer)
15510.0,330,1,250.0,Lost (One-Time Buyer)
17456.0,365,1,249.86,Lost (One-Time Buyer)
18005.0,3,2,249.72,Regular
16124.0,317,1,249.0,Lost (One-Time Buyer)
13061.0,72,1,248.61,Regular
17111.0,47,1,248.61,Regular
18212.0,326,1,248.42,Lost (One-Time Buyer)
16510.0,372,1,248.1,Lost (One-Time Buyer)
15097.0,4,1,248.08,New Customer
13592.0,35,4,247.96,Regular
18072.0,185,1,247.44,Regular
13349.0,10,1,247.32,New Customer
14658.0,5,2,247.15,Regular
17051.0,194,1,247.14,Regular
15783.0,10,1,246.3,New Customer
17278.0,241,1,246.04,Lost (One-Time Buyer)
16778.0,74,2,245.94,Regular
17771.0,56,2,245.81,Regular
12660.0,11,1,245.1,New Customer
15118.0,134,1,244.8,Regular
16601.0,40,1,244.8,Regular
16528.0,3,1,244.41,New Customer
17892.0,56,3,244.1,Regular
17925.0,372,1,244.08,Lost (One-Time Buyer)
13103.0,39,1,243.94,Regular
16793.0,57,1,243.84,Regular
18193.0,165,1,243.76,Regular
13886.0,71,1,243.56,Regular
15634.0,17,1,243.55,New Customer
17339.0,94,2,243.36,Regular
17908.0,373,1,243.28,Lost (One-Time Buyer)
14647.0,201,1,243.22,Lost (One-Time Buyer)
16215.0,80,1,242.35,Regular
15776.0,133,1,241.62,Regular
14523.0,108,1,241.09,Regular
16427.0,263,2,241.06,Regular
15598.0,53,1,240.68,Regular
15286.0,49,1,240.55,Regular
13565.0,19,2,240.22,Regular
17256.0,107,2,240.0,Regular
17181.0,57,2,239.92,Regular
15690.0,4,2,239.76,Regular
13570.0,243,1,239.49,Lost (One-Time Buyer)
17684.0,43,1,239.41,Regular
16756.0,214,1,239.4,Lost (One-Time Buyer)
12561.0,302,1,238.85,Lost (One-Time Buyer)
15850.0,19,2,238.85,Regular
12718.0,71,1,238.25,Regular
17877.0,170,1,237.61,Regular
14586.0,276,1,237.36,Lost (One-Time Buyer)
15457.0,262,1,237.07,Lost (One-Time Buyer)
18110.0,19,1,236.3,New Customer
12732.0,179,1,236.26,Regular
16026.0,43,1,236.09,Regular
13187.0,337,1,236.02,Lost (One-Time Buyer)
15462.0,94,3,234.6,Regular
14473.0,74,2,234.34,Regular
17060.0,266,1,234.24,Lost (One-Time Buyer)
16961.0,116,1,234.17,Regular
12736.0,332,1,234.0,Lost (One-Time Buyer)
15483.0,161,4,233.81,At Risk (Previous Frequent Buyer)
13348.0,64,1,233.76,Regular
16583.0,373,1,233.45,Lost (One-Time Buyer)
14995.0,38,2,233.23,Regular
16302.0,126,1,233.22,Regular
13678.0,151,1,232.6,Regular
18213.0,236,1,232.48,Lost (One-Time Buyer)
16117.0,189,1,232.21,Regular
15393.0,16,2,231.86,Regular
16641.0,105,1,231.1,Regular
18030.0,4,2,230.65,Regular
15866.0,101,1,230.53,Regular
16445.0,33,1,230.51,Regular
13786.0,367,1,230.4,Lost (One-Time Buyer)
16926.0,371,1,230.25,Lost (One-Time Buyer)
13960.0,21,2,230.22,Regular
12812.0,44,1,229.64,Regular
13474.0,236,1,229.59,Lost (One-Time Buyer)
13008.0,323,1,229.47,Lost (One-Time Buyer)
15528.0,254,1,229.33,Lost (One-Time Buyer)
14793.0,21,1,228.99,New Customer
17347.0,86,1,228.96,Regular
13146.0,26,1,228.91,New Customer
13712.0,246,1,228.84,Lost (One-Time Buyer)
13070.0,192,1,228.8,Regular
17969.0,166,2,228.2,Regular
16527.0,81,1,228.06,Regular
14569.0,1,1,227.39,New Customer
17212.0,253,1,226.85,Lost (One-Time Buyer)
17572.0,71,4,226.75,Regular
16315.0,330,1,226.37,Lost (One-Time Buyer)
16777.0,80,2,226.35,Regular
16619.0,263,1,226.21,Lost (One-Time Buyer)
12672.0,329,1,225.9,Lost (One-Time Buyer)
17789.0,281,1,225.9,Lost (One-Time Buyer)
14624.0,57,2,225.85,Regular
14357.0,43,1,225.77,Regular
12402.0,323,1,225.6,Lost (One-Time Buyer)
16690.0,72,2,225.58,Regular
14052.0,19,1,225.36,New Customer
16587.0,232,1,225.15,Lost (One-Time Buyer)
17171.0,289,1,224.91,Lost (One-Time Buyer)
15175.0,71,1,224.14,Regular
16471.0,274,1,223.95,Lost (One-Time Buyer)
16753.0,58,1,223.92,Regular
14929.0,32,1,223.88,Regular
13926.0,23,1,223.85,New Customer
18101.0,11,2,223.65,Regular
15637.0,52,1,223.36,Regular
17534.0,53,1,223.36,Regular
13382.0,280,1,222.99,Lost (One-Time Buyer)
15897.0,194,2,222.05,Regular
14598.0,44,1,221.97,Regular
14960.0,8,2,221.27,Regular
16392.0,269,1,221.19,Lost (One-Time Buyer)
13419.0,63,1,221.06,Regular
15790.0,10,1,220.85,New Customer
16482.0,15,1,220.62,New Customer
13079.0,4,5,220.1,Regular
18114.0,290,1,220.1,Lost (One-Time Buyer)
13600.0,312,1,219.52,Lost (One-Time Buyer)
15096.0,42,1,219.39,Regular
16895.0,64,1,219.14,Regular
12702.0,19,1,219.0,New Customer
13669.0,50,2,218.55,Regular
17619.0,312,1,218.52,Lost (One-Time Buyer)
13428.0,10,1,218.47,New Customer
12574.0,315,1,218.45,Lost (One-Time Buyer)
15724.0,201,2,218.25,Regular
14570.0,280,2,218.06,Regular
16634.0,222,2,217.9,Regular
13271.0,37,1,217.38,Regular
15554.0,277,1,217.2,Lost (One-Time Buyer)
16080.0,81,2,217.16,Regular
13739.0,18,1,216.9,New Customer
13503.0,71,1,216.85,Regular
15460.0,354,1,216.76,Lost (One-Time Buyer)
12897.0,204,2,216.5,Regular
15604.0,52,1,216.39,Regular
17436.0,1,2,216.3,Regular
14104.0,154,2,216.21,Regular
13858.0,57,1,216.17,Regular
16179.0,60,1,215.83,Regular
15052.0,319,1,215.78,Lost (One-Time Buyer)
17580.0,252,3,215.72,At Risk (Previous Frequent Buyer)
14476.0,257,1,215.7,Lost (One-Time Buyer)
16189.0,15,2,215.48,Regular
16190.0,40,1,215.08,Regular
16519.0,25,2,215.08,Regular
12831.0,262,1,215.05,Lost (One-Time Buyer)
12588.0,39,1,214.9,Regular
16338.0,157,1,214.8,Regular
16411.0,19,2,214.65,Regular
16846.0,50,1,214.32,Regular
16647.0,169,2,214.06,Regular
14601.0,10,1,213.96,New Customer
13621.0,116,1,213.85,Regular
17153.0,24,1,213.78,New Customer
14241.0,183,1,213.7,Regular
13411.0,107,1,213.55,Regular
16591.0,68,1,213.5,Regular
15540.0,11,1,213.3,New Customer
14984.0,19,2,213.27,Regular
17928.0,45,2,212.54,Regular
16017.0,47,1,211.88,Regular
16356.0,197,3,211.77,At Risk (Previous Frequent Buyer)
15703.0,264,1,211.5,Lost (One-Time Buyer)
12995.0,85,1,211.32,Regular
16415.0,44,1,210.35,Regular
13532.0,33,1,210.31,Regular
13828.0,22,1,209.49,New Customer
17855.0,372,1,208.97,Lost (One-Time Buyer)
15327.0,52,1,208.75,Regular
17514.0,128,1,208.65,Regular
16914.0,36,1,208.46,Regular
16457.0,218,1,208.36,Lost (One-Time Buyer)
12547.0,197,2,207.8,Regular
18191.0,261,1,207.8,Lost (One-Time Buyer)
16866.0,140,3,207.74,Regular
16323.0,196,1,207.5,Regular
16752.0,372,1,207.5,Lost (One-Time Buyer)
17923.0,282,1,207.5,Lost (One-Time Buyer)
13099.0,99,1,207.36,Regular
15925.0,194,1,207.15,Regular
15820.0,319,1,206.98,Lost (One-Time Buyer)
18126.0,60,1,206.83,Regular
17166.0,38,2,206.34,Regular
14964.0,247,1,206.21,Lost (One-Time Buyer)
13065.0,373,1,205.86,Lost (One-Time Buyer)
17670.0,227,1,205.7,Lost (One-Time Buyer)
17843.0,303,1,205.48,Lost (One-Time Buyer)
15307.0,95,1,205.3,Regular
15758.0,24,1,205.25,New Customer
13513.0,126,1,205.1,Regular
15319.0,283,1,204.5,Lost (One-Time Buyer)
17206.0,53,1,204.24,Regular
13017.0,7,1,204.0,New Customer
18273.0,2,3,204.0,Regular
17187.0,226,1,203.95,Lost (One-Time Buyer)
17394.0,219,1,203.87,Lost (One-Time Buyer)
17889.0,212,2,203.87,Regular
17891.0,162,1,203.86,Regular
17376.0,70,2,203.2,Regular
15723.0,364,1,203.1,Lost (One-Time Buyer)
14381.0,52,1,202.68,Regular
18169.0,60,1,202.65,Regular
14385.0,9,3,202.11,Regular
15347.0,366,1,201.6,Lost (One-Time Buyer)
13295.0,359,1,201.2,Lost (One-Time Buyer)
13284.0,330,1,201.19,Lost (One-Time Buyer)
16965.0,226,1,201.19,Lost (One-Time Buyer)
13859.0,326,1,201.16,Lost (One-Time Buyer)
17988.0,11,7,201.12,Regular
17693.0,137,1,200.47,Regular
13262.0,263,1,200.29,Lost (One-Time Buyer)
15437.0,262,1,200.16,Lost (One-Time Buyer)
13980.0,60,1,200.14,Regular
14782.0,319,1,200.1,Lost (One-Time Buyer)
13723.0,217,1,199.85,Lost (One-Time Buyer)
15593.0,70,1,199.8,Regular
13322.0,17,1,199.48,New Customer
17383.0,4,1,199.29,New Customer
16832.0,184,3,199.15,At Risk (Previous Frequent Buyer)
17987.0,185,1,198.57,Regular
16178.0,138,1,197.9,Regular
12450.0,156,2,197.88,Regular
12581.0,39,1,197.71,Regular
14185.0,331,1,197.65,Lost (One-Time Buyer)
